image_id,xmin,ymin,xmax,ymax,label
sunhl-1th-25-Jul-2016-15 C AP.jpg,131.0,23.0,270.0,93.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,148.0,72.0,283.0,148.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,163.0,137.0,309.0,219.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,190.0,186.0,327.0,288.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,219.0,233.0,357.0,343.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,257.0,285.0,393.0,398.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,298.0,339.0,447.0,446.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,313.0,393.0,478.0,504.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,324.0,473.0,503.0,548.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,327.0,555.0,505.0,611.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,337.0,612.0,513.0,672.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,349.0,674.0,512.0,742.0,1
sunhl-1th-25-Jul-2016-15 C AP.jpg,335.0,760.0,511.0,834.0,2
sunhl-1th-25-Jul-2016-15 C AP.jpg,400.0,841.0,514.0,914.0,2
sunhl-1th-25-Jul-2016-15 C AP.jpg,317.0,834.0,463.0,982.0,2
sunhl-1th-25-Jul-2016-15 C AP.jpg,243.0,897.0,401.0,1041.0,2
sunhl-1th-25-Jul-2016-15 C AP.jpg,174.0,969.0,366.0,1128.0,2
sunhl-1th-25-Jul-2016-15 D AP.jpg,82.0,23.0,213.0,98.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,98.0,77.0,230.0,163.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,119.0,138.0,252.0,221.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,152.0,185.0,288.0,291.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,187.0,236.0,318.0,349.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,217.0,284.0,356.0,399.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,259.0,332.0,410.0,442.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,283.0,388.0,446.0,504.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,316.0,467.0,465.0,543.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,332.0,545.0,477.0,602.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,323.0,606.0,479.0,671.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,323.0,677.0,480.0,740.0,1
sunhl-1th-25-Jul-2016-15 D AP.jpg,312.0,764.0,484.0,834.0,2
sunhl-1th-25-Jul-2016-15 D AP.jpg,306.0,846.0,487.0,909.0,2
sunhl-1th-25-Jul-2016-15 D AP.jpg,305.0,884.0,435.0,978.0,2
sunhl-1th-25-Jul-2016-15 D AP.jpg,217.0,917.0,380.0,1039.0,2
sunhl-1th-25-Jul-2016-15 D AP.jpg,156.0,994.0,355.0,1136.0,2
sunhl-1th-25-Jul-2016-41 A AP.jpg,142.0,40.0,329.0,102.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,155.0,109.0,327.0,159.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,169.0,173.0,332.0,226.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,234.0,226.0,360.0,275.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,190.0,255.0,355.0,341.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,254.0,354.0,353.0,405.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,171.0,363.0,319.0,465.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,149.0,424.0,296.0,524.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,124.0,499.0,270.0,554.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,119.0,563.0,284.0,619.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,120.0,616.0,294.0,698.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,135.0,698.0,315.0,781.0,1
sunhl-1th-25-Jul-2016-41 A AP.jpg,147.0,792.0,332.0,875.0,2
sunhl-1th-25-Jul-2016-41 A AP.jpg,156.0,889.0,341.0,965.0,2
sunhl-1th-25-Jul-2016-41 A AP.jpg,173.0,988.0,362.0,1056.0,2
sunhl-1th-25-Jul-2016-41 A AP.jpg,186.0,1098.0,373.0,1171.0,2
sunhl-1th-25-Jul-2016-41 A AP.jpg,192.0,1207.0,385.0,1267.0,2
sunhl-1th-25-Jul-2016-41 B AP.jpg,192.0,60.0,342.0,110.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,197.0,114.0,338.0,149.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,231.0,156.0,352.0,207.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,240.0,193.0,361.0,263.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,207.0,260.0,354.0,366.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,172.0,321.0,301.0,409.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,177.0,323.0,296.0,416.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,147.0,374.0,291.0,469.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,140.0,477.0,279.0,522.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,143.0,537.0,277.0,585.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,144.0,604.0,277.0,654.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,144.0,678.0,277.0,730.0,1
sunhl-1th-25-Jul-2016-41 B AP.jpg,144.0,748.0,282.0,802.0,2
sunhl-1th-25-Jul-2016-41 B AP.jpg,146.0,827.0,282.0,881.0,2
sunhl-1th-25-Jul-2016-41 B AP.jpg,147.0,910.0,291.0,962.0,2
sunhl-1th-25-Jul-2016-41 B AP.jpg,138.0,979.0,295.0,1045.0,2
sunhl-1th-25-Jul-2016-41 B AP.jpg,137.0,1046.0,289.0,1103.0,2
sunhl-1th-25-Jul-2016-42 A AP.jpg,349.0,64.0,508.0,152.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,349.0,155.0,497.0,230.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,315.0,250.0,481.0,384.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,278.0,370.0,440.0,516.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,268.0,509.0,424.0,638.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,266.0,644.0,449.0,780.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,282.0,770.0,479.0,924.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,321.0,896.0,527.0,1070.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,359.0,1028.0,584.0,1203.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,411.0,1170.0,648.0,1342.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,437.0,1332.0,668.0,1504.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,390.0,1506.0,676.0,1664.0,1
sunhl-1th-25-Jul-2016-42 A AP.jpg,396.0,1652.0,669.0,1876.0,2
sunhl-1th-25-Jul-2016-42 A AP.jpg,351.0,1838.0,635.0,2049.0,2
sunhl-1th-25-Jul-2016-42 A AP.jpg,274.0,2013.0,568.0,2235.0,2
sunhl-1th-25-Jul-2016-42 A AP.jpg,212.0,2182.0,510.0,2419.0,2
sunhl-1th-25-Jul-2016-42 A AP.jpg,196.0,2381.0,490.0,2576.0,2
sunhl-1th-25-Jul-2016-44 A AP.jpg,115.0,24.0,188.0,49.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,119.0,50.0,189.0,82.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,126.0,85.0,197.0,124.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,133.0,126.0,195.0,172.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,134.0,175.0,195.0,223.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,133.0,223.0,197.0,273.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,134.0,276.0,207.0,329.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,134.0,326.0,213.0,378.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,133.0,382.0,216.0,437.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,126.0,440.0,214.0,495.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,115.0,498.0,212.0,550.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,113.0,566.0,214.0,627.0,1
sunhl-1th-25-Jul-2016-44 A AP.jpg,118.0,627.0,220.0,692.0,2
sunhl-1th-25-Jul-2016-44 A AP.jpg,124.0,690.0,225.0,755.0,2
sunhl-1th-25-Jul-2016-44 A AP.jpg,136.0,751.0,253.0,824.0,2
sunhl-1th-25-Jul-2016-44 A AP.jpg,154.0,818.0,272.0,907.0,2
sunhl-1th-25-Jul-2016-44 A AP.jpg,159.0,902.0,281.0,963.0,2
sunhl-1th-25-Jul-2016-44 B AP.jpg,296.0,37.0,512.0,99.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,304.0,105.0,490.0,179.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,321.0,184.0,487.0,276.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,337.0,284.0,497.0,386.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,328.0,386.0,497.0,494.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,324.0,504.0,490.0,630.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,320.0,643.0,509.0,775.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,311.0,789.0,509.0,931.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,310.0,940.0,510.0,1080.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,284.0,1079.0,512.0,1236.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,253.0,1238.0,502.0,1399.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,230.0,1407.0,495.0,1568.0,1
sunhl-1th-25-Jul-2016-44 B AP.jpg,236.0,1584.0,495.0,1734.0,2
sunhl-1th-25-Jul-2016-44 B AP.jpg,246.0,1742.0,516.0,1889.0,2
sunhl-1th-25-Jul-2016-44 B AP.jpg,259.0,1920.0,545.0,2067.0,2
sunhl-1th-25-Jul-2016-44 B AP.jpg,291.0,2088.0,580.0,2278.0,2
sunhl-1th-25-Jul-2016-44 B AP.jpg,292.0,2301.0,586.0,2457.0,2
sunhl-1th-25-Jul-2016-45 A AP.jpg,235.0,46.0,431.0,97.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,244.0,106.0,431.0,168.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,264.0,182.0,421.0,261.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,256.0,263.0,407.0,362.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,236.0,351.0,394.0,476.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,209.0,459.0,375.0,580.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,167.0,571.0,353.0,707.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,157.0,704.0,340.0,800.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,154.0,813.0,344.0,926.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,169.0,907.0,377.0,1060.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,201.0,1024.0,423.0,1189.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,246.0,1153.0,491.0,1320.0,1
sunhl-1th-25-Jul-2016-45 A AP.jpg,315.0,1267.0,508.0,1446.0,2
sunhl-1th-25-Jul-2016-45 A AP.jpg,334.0,1428.0,534.0,1563.0,2
sunhl-1th-25-Jul-2016-45 A AP.jpg,325.0,1558.0,535.0,1676.0,2
sunhl-1th-25-Jul-2016-45 A AP.jpg,279.0,1689.0,522.0,1841.0,2
sunhl-1th-25-Jul-2016-45 A AP.jpg,210.0,1842.0,505.0,2000.0,2
sunhl-1th-25-Jul-2016-45 B AP.jpg,338.0,57.0,499.0,128.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,344.0,131.0,493.0,208.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,327.0,211.0,476.0,308.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,318.0,302.0,455.0,405.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,298.0,395.0,435.0,491.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,249.0,493.0,402.0,611.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,215.0,596.0,374.0,710.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,196.0,705.0,348.0,810.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,201.0,817.0,343.0,920.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,212.0,915.0,411.0,1052.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,246.0,1007.0,467.0,1173.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,298.0,1145.0,518.0,1291.0,1
sunhl-1th-25-Jul-2016-45 B AP.jpg,337.0,1274.0,538.0,1417.0,2
sunhl-1th-25-Jul-2016-45 B AP.jpg,347.0,1414.0,564.0,1557.0,2
sunhl-1th-25-Jul-2016-45 B AP.jpg,325.0,1578.0,560.0,1734.0,2
sunhl-1th-25-Jul-2016-45 B AP.jpg,280.0,1733.0,544.0,1907.0,2
sunhl-1th-25-Jul-2016-45 B AP.jpg,228.0,1902.0,514.0,2054.0,2
sunhl-1th-25-Jul-2016-45 C AP.jpg,303.0,54.0,489.0,125.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,307.0,126.0,484.0,198.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,310.0,200.0,467.0,286.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,292.0,277.0,441.0,385.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,255.0,367.0,412.0,483.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,204.0,461.0,400.0,613.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,154.0,559.0,378.0,731.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,127.0,704.0,349.0,818.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,128.0,826.0,332.0,918.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,135.0,922.0,344.0,1066.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,172.0,1032.0,393.0,1208.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,218.0,1162.0,459.0,1344.0,1
sunhl-1th-25-Jul-2016-45 C AP.jpg,250.0,1307.0,474.0,1459.0,2
sunhl-1th-25-Jul-2016-45 C AP.jpg,274.0,1475.0,495.0,1609.0,2
sunhl-1th-25-Jul-2016-45 C AP.jpg,253.0,1608.0,495.0,1767.0,2
sunhl-1th-25-Jul-2016-45 C AP.jpg,214.0,1760.0,479.0,1926.0,2
sunhl-1th-25-Jul-2016-45 C AP.jpg,169.0,1935.0,441.0,2075.0,2
sunhl-1th-25-Jul-2016-46 A AP.jpg,282.0,41.0,449.0,136.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,308.0,128.0,467.0,223.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,320.0,221.0,488.0,327.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,310.0,321.0,489.0,444.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,293.0,438.0,471.0,556.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,267.0,545.0,444.0,661.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,244.0,662.0,424.0,767.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,241.0,777.0,419.0,879.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,241.0,900.0,416.0,1000.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,238.0,1020.0,429.0,1133.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,250.0,1140.0,457.0,1281.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,275.0,1281.0,504.0,1415.0,1
sunhl-1th-25-Jul-2016-46 A AP.jpg,291.0,1424.0,535.0,1572.0,2
sunhl-1th-25-Jul-2016-46 A AP.jpg,311.0,1580.0,549.0,1718.0,2
sunhl-1th-25-Jul-2016-46 A AP.jpg,324.0,1743.0,561.0,1876.0,2
sunhl-1th-25-Jul-2016-46 A AP.jpg,318.0,1909.0,568.0,2043.0,2
sunhl-1th-25-Jul-2016-46 A AP.jpg,291.0,2076.0,578.0,2219.0,2
sunhl-1th-25-Jul-2016-46 B AP.jpg,303.0,56.0,449.0,133.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,319.0,144.0,469.0,233.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,330.0,249.0,483.0,373.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,290.0,351.0,479.0,500.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,238.0,463.0,437.0,613.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,192.0,568.0,393.0,730.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,153.0,687.0,347.0,830.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,129.0,820.0,315.0,956.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,121.0,960.0,309.0,1078.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,121.0,1082.0,312.0,1234.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,144.0,1216.0,356.0,1391.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,196.0,1348.0,445.0,1546.0,1
sunhl-1th-25-Jul-2016-46 B AP.jpg,255.0,1483.0,514.0,1702.0,2
sunhl-1th-25-Jul-2016-46 B AP.jpg,305.0,1646.0,575.0,1855.0,2
sunhl-1th-25-Jul-2016-46 B AP.jpg,362.0,1834.0,620.0,2030.0,2
sunhl-1th-25-Jul-2016-46 B AP.jpg,382.0,2018.0,648.0,2199.0,2
sunhl-1th-25-Jul-2016-46 B AP.jpg,381.0,2207.0,660.0,2329.0,2
sunhl-1th-25-Jul-2016-46 C AP.jpg,356.0,43.0,528.0,116.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,374.0,127.0,548.0,236.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,386.0,239.0,538.0,370.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,337.0,356.0,520.0,498.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,280.0,454.0,468.0,611.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,209.0,546.0,413.0,722.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,168.0,671.0,361.0,826.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,146.0,799.0,326.0,939.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,128.0,942.0,303.0,1063.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,122.0,1060.0,316.0,1216.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,143.0,1195.0,384.0,1380.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,192.0,1328.0,442.0,1534.0,1
sunhl-1th-25-Jul-2016-46 C AP.jpg,239.0,1468.0,499.0,1676.0,2
sunhl-1th-25-Jul-2016-46 C AP.jpg,292.0,1629.0,556.0,1828.0,2
sunhl-1th-25-Jul-2016-46 C AP.jpg,333.0,1803.0,601.0,1997.0,2
sunhl-1th-25-Jul-2016-46 C AP.jpg,360.0,1994.0,627.0,2169.0,2
sunhl-1th-25-Jul-2016-46 C AP.jpg,356.0,2180.0,635.0,2331.0,2
sunhl-1th-25-Jul-2016-46 D AP.jpg,324.0,51.0,482.0,122.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,336.0,137.0,490.0,243.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,343.0,247.0,490.0,377.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,291.0,360.0,477.0,499.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,235.0,450.0,429.0,613.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,172.0,550.0,367.0,713.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,124.0,663.0,321.0,814.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,98.0,795.0,277.0,931.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,94.0,938.0,258.0,1060.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,95.0,1056.0,291.0,1220.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,128.0,1184.0,358.0,1364.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,185.0,1303.0,437.0,1518.0,1
sunhl-1th-25-Jul-2016-46 D AP.jpg,244.0,1437.0,504.0,1662.0,2
sunhl-1th-25-Jul-2016-46 D AP.jpg,311.0,1592.0,573.0,1804.0,2
sunhl-1th-25-Jul-2016-46 D AP.jpg,360.0,1772.0,619.0,1974.0,2
sunhl-1th-25-Jul-2016-46 D AP.jpg,382.0,1962.0,645.0,2119.0,2
sunhl-1th-25-Jul-2016-46 D AP.jpg,375.0,2133.0,657.0,2278.0,2
sunhl-1th-25-Jul-2016-47 A AP.jpg,566.0,73.0,751.0,169.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,577.0,173.0,753.0,278.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,572.0,290.0,751.0,409.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,535.0,392.0,739.0,536.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,504.0,485.0,706.0,648.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,451.0,593.0,645.0,755.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,378.0,692.0,575.0,853.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,338.0,818.0,519.0,950.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,333.0,963.0,515.0,1086.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,354.0,1075.0,564.0,1233.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,396.0,1191.0,640.0,1393.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,449.0,1338.0,715.0,1541.0,1
sunhl-1th-25-Jul-2016-47 A AP.jpg,493.0,1527.0,753.0,1680.0,2
sunhl-1th-25-Jul-2016-47 A AP.jpg,467.0,1700.0,750.0,1894.0,2
sunhl-1th-25-Jul-2016-47 A AP.jpg,376.0,1834.0,673.0,2094.0,2
sunhl-1th-25-Jul-2016-47 A AP.jpg,241.0,2003.0,567.0,2242.0,2
sunhl-1th-25-Jul-2016-47 A AP.jpg,144.0,2188.0,491.0,2410.0,2
sunhl-1th-25-Jul-2016-47 B AP.jpg,493.0,84.0,680.0,174.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,502.0,181.0,693.0,280.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,515.0,288.0,690.0,406.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,476.0,393.0,686.0,545.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,439.0,490.0,648.0,673.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,383.0,611.0,587.0,778.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,322.0,723.0,516.0,886.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,289.0,856.0,476.0,993.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,290.0,994.0,490.0,1141.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,315.0,1108.0,539.0,1285.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,381.0,1223.0,639.0,1438.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,450.0,1360.0,728.0,1572.0,1
sunhl-1th-25-Jul-2016-47 B AP.jpg,527.0,1541.0,782.0,1710.0,2
sunhl-1th-25-Jul-2016-47 B AP.jpg,492.0,1719.0,782.0,1909.0,2
sunhl-1th-25-Jul-2016-47 B AP.jpg,393.0,1855.0,709.0,2121.0,2
sunhl-1th-25-Jul-2016-47 B AP.jpg,277.0,2021.0,590.0,2275.0,2
sunhl-1th-25-Jul-2016-47 B AP.jpg,153.0,2204.0,497.0,2410.0,2
sunhl-1th-25-Jul-2016-48 A AP.jpg,381.0,56.0,559.0,131.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,379.0,133.0,547.0,232.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,362.0,210.0,537.0,346.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,334.0,300.0,496.0,452.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,295.0,403.0,461.0,547.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,240.0,513.0,422.0,659.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,214.0,647.0,388.0,758.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,216.0,762.0,396.0,892.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,236.0,866.0,448.0,1032.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,281.0,958.0,508.0,1158.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,348.0,1082.0,593.0,1294.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,405.0,1249.0,664.0,1426.0,1
sunhl-1th-25-Jul-2016-48 A AP.jpg,433.0,1431.0,682.0,1570.0,2
sunhl-1th-25-Jul-2016-48 A AP.jpg,402.0,1585.0,680.0,1778.0,2
sunhl-1th-25-Jul-2016-48 A AP.jpg,327.0,1746.0,616.0,1970.0,2
sunhl-1th-25-Jul-2016-48 A AP.jpg,260.0,1939.0,555.0,2151.0,2
sunhl-1th-25-Jul-2016-48 A AP.jpg,198.0,2146.0,535.0,2318.0,2
sunhl-1th-25-Jul-2016-49 A AP.jpg,410.0,136.0,595.0,202.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,427.0,217.0,588.0,281.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,413.0,293.0,581.0,361.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,409.0,366.0,572.0,458.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,403.0,470.0,562.0,579.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,396.0,599.0,555.0,736.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,408.0,756.0,597.0,895.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,412.0,901.0,613.0,1032.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,394.0,1019.0,624.0,1200.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,370.0,1199.0,622.0,1349.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,382.0,1358.0,667.0,1558.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,400.0,1546.0,697.0,1711.0,1
sunhl-1th-25-Jul-2016-49 A AP.jpg,404.0,1724.0,688.0,1885.0,2
sunhl-1th-25-Jul-2016-49 A AP.jpg,374.0,1873.0,665.0,2071.0,2
sunhl-1th-25-Jul-2016-49 A AP.jpg,307.0,2042.0,644.0,2253.0,2
sunhl-1th-25-Jul-2016-49 A AP.jpg,274.0,2189.0,615.0,2325.0,2
