image_id,xmin,ymin,xmax,ymax,label
sunhl-1th-25-Jul-2016-57 B AP.jpg,314.0,29.0,568.0,131.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,323.0,116.0,542.0,240.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,288.0,201.0,514.0,370.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,236.0,297.0,458.0,472.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,178.0,395.0,414.0,585.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,120.0,501.0,350.0,689.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,99.0,646.0,299.0,795.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,90.0,784.0,320.0,927.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,103.0,891.0,350.0,1072.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,141.0,1001.0,415.0,1222.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,205.0,1121.0,497.0,1358.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,267.0,1252.0,576.0,1488.0,1
sunhl-1th-25-Jul-2016-57 B AP.jpg,329.0,1411.0,636.0,1629.0,2
sunhl-1th-25-Jul-2016-57 B AP.jpg,369.0,1590.0,658.0,1769.0,2
sunhl-1th-25-Jul-2016-57 B AP.jpg,357.0,1785.0,664.0,1944.0,2
sunhl-1th-25-Jul-2016-57 B AP.jpg,325.0,1926.0,649.0,2136.0,2
sunhl-1th-25-Jul-2016-57 B AP.jpg,291.0,2116.0,620.0,2310.0,2
sunhl-1th-25-Jul-2016-57 C AP.jpg,310.0,50.0,562.0,143.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,319.0,132.0,534.0,257.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,281.0,207.0,502.0,386.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,229.0,319.0,428.0,485.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,164.0,408.0,387.0,595.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,94.0,503.0,349.0,682.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,72.0,640.0,290.0,785.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,75.0,769.0,287.0,911.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,84.0,876.0,321.0,1047.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,110.0,976.0,373.0,1184.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,166.0,1095.0,456.0,1320.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,242.0,1211.0,550.0,1462.0,1
sunhl-1th-25-Jul-2016-57 C AP.jpg,313.0,1375.0,614.0,1601.0,2
sunhl-1th-25-Jul-2016-57 C AP.jpg,347.0,1562.0,643.0,1740.0,2
sunhl-1th-25-Jul-2016-57 C AP.jpg,328.0,1745.0,648.0,1927.0,2
sunhl-1th-25-Jul-2016-57 C AP.jpg,283.0,1901.0,632.0,2126.0,2
sunhl-1th-25-Jul-2016-57 C AP.jpg,251.0,2091.0,593.0,2302.0,2
sunhl-1th-25-Jul-2016-58 A AP.jpg,279.0,76.0,498.0,147.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,296.0,141.0,486.0,226.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,297.0,223.0,468.0,322.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,301.0,329.0,457.0,432.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,271.0,432.0,453.0,602.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,222.0,562.0,436.0,729.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,171.0,678.0,400.0,845.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,134.0,809.0,364.0,959.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,139.0,938.0,348.0,1091.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,142.0,1054.0,388.0,1264.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,177.0,1174.0,462.0,1378.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,241.0,1278.0,544.0,1511.0,1
sunhl-1th-25-Jul-2016-58 A AP.jpg,304.0,1405.0,606.0,1624.0,2
sunhl-1th-25-Jul-2016-58 A AP.jpg,358.0,1550.0,646.0,1758.0,2
sunhl-1th-25-Jul-2016-58 A AP.jpg,383.0,1736.0,680.0,1914.0,2
sunhl-1th-25-Jul-2016-58 A AP.jpg,363.0,1916.0,669.0,2109.0,2
sunhl-1th-25-Jul-2016-58 A AP.jpg,308.0,2099.0,676.0,2287.0,2
sunhl-1th-25-Jul-2016-58 B AP.jpg,352.0,71.0,563.0,139.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,366.0,134.0,547.0,222.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,373.0,223.0,537.0,313.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,376.0,321.0,541.0,425.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,355.0,418.0,545.0,582.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,311.0,522.0,525.0,725.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,250.0,653.0,487.0,832.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,208.0,783.0,442.0,944.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,197.0,922.0,412.0,1054.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,189.0,1046.0,420.0,1206.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,223.0,1162.0,477.0,1359.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,246.0,1311.0,535.0,1508.0,1
sunhl-1th-25-Jul-2016-58 B AP.jpg,275.0,1478.0,581.0,1657.0,2
sunhl-1th-25-Jul-2016-58 B AP.jpg,307.0,1648.0,586.0,1807.0,2
sunhl-1th-25-Jul-2016-58 B AP.jpg,289.0,1818.0,599.0,1994.0,2
sunhl-1th-25-Jul-2016-58 B AP.jpg,255.0,1990.0,585.0,2195.0,2
sunhl-1th-25-Jul-2016-58 B AP.jpg,186.0,2168.0,576.0,2399.0,2
sunhl-1th-25-Jul-2016-59 A AP.jpg,331.0,62.0,529.0,185.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,328.0,171.0,522.0,285.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,304.0,261.0,506.0,411.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,263.0,358.0,473.0,523.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,213.0,458.0,431.0,644.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,151.0,571.0,356.0,750.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,87.0,685.0,308.0,873.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,47.0,818.0,261.0,989.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,40.0,973.0,249.0,1117.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,42.0,1105.0,285.0,1293.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,67.0,1236.0,343.0,1466.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,122.0,1369.0,429.0,1647.0,1
sunhl-1th-25-Jul-2016-59 A AP.jpg,203.0,1514.0,526.0,1809.0,2
sunhl-1th-25-Jul-2016-59 A AP.jpg,289.0,1684.0,623.0,1975.0,2
sunhl-1th-25-Jul-2016-59 A AP.jpg,369.0,1871.0,702.0,2141.0,2
sunhl-1th-25-Jul-2016-59 A AP.jpg,414.0,2086.0,746.0,2328.0,2
sunhl-1th-25-Jul-2016-59 A AP.jpg,402.0,2287.0,756.0,2490.0,2
sunhl-1th-25-Jul-2016-59 B AP.jpg,297.0,35.0,510.0,155.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,304.0,146.0,496.0,261.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,293.0,239.0,492.0,376.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,261.0,329.0,461.0,500.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,221.0,452.0,415.0,629.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,134.0,560.0,359.0,737.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,83.0,676.0,312.0,873.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,45.0,821.0,279.0,993.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,41.0,977.0,270.0,1122.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,35.0,1099.0,308.0,1303.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,70.0,1234.0,356.0,1482.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,140.0,1383.0,438.0,1652.0,1
sunhl-1th-25-Jul-2016-59 B AP.jpg,205.0,1519.0,540.0,1825.0,2
sunhl-1th-25-Jul-2016-59 B AP.jpg,314.0,1690.0,628.0,1970.0,2
sunhl-1th-25-Jul-2016-59 B AP.jpg,378.0,1868.0,711.0,2142.0,2
sunhl-1th-25-Jul-2016-59 B AP.jpg,430.0,2077.0,763.0,2331.0,2
sunhl-1th-25-Jul-2016-59 B AP.jpg,446.0,2290.0,780.0,2480.0,2
sunhl-1th-25-Jul-2016-60 A AP.jpg,352.0,54.0,606.0,168.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,346.0,153.0,582.0,295.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,327.0,258.0,546.0,433.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,273.0,367.0,513.0,565.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,197.0,477.0,440.0,668.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,114.0,592.0,390.0,782.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,61.0,704.0,319.0,886.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,44.0,854.0,279.0,1004.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,40.0,977.0,280.0,1163.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,82.0,1103.0,341.0,1332.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,144.0,1216.0,450.0,1475.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,232.0,1335.0,563.0,1615.0,1
sunhl-1th-25-Jul-2016-60 A AP.jpg,309.0,1496.0,654.0,1750.0,2
sunhl-1th-25-Jul-2016-60 A AP.jpg,367.0,1670.0,706.0,1916.0,2
sunhl-1th-25-Jul-2016-60 A AP.jpg,394.0,1895.0,728.0,2088.0,2
sunhl-1th-25-Jul-2016-60 A AP.jpg,375.0,2094.0,740.0,2305.0,2
sunhl-1th-25-Jul-2016-60 A AP.jpg,324.0,2287.0,741.0,2509.0,2
sunhl-1th-25-Jul-2016-60 B AP.jpg,449.0,62.0,690.0,174.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,444.0,137.0,664.0,301.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,411.0,249.0,635.0,431.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,335.0,347.0,581.0,561.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,265.0,447.0,521.0,658.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,182.0,551.0,438.0,760.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,113.0,659.0,361.0,846.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,83.0,803.0,312.0,960.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,83.0,949.0,315.0,1109.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,100.0,1052.0,392.0,1273.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,171.0,1162.0,490.0,1424.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,271.0,1274.0,609.0,1572.0,1
sunhl-1th-25-Jul-2016-60 B AP.jpg,347.0,1428.0,699.0,1723.0,2
sunhl-1th-25-Jul-2016-60 B AP.jpg,424.0,1623.0,759.0,1866.0,2
sunhl-1th-25-Jul-2016-60 B AP.jpg,447.0,1839.0,793.0,2033.0,2
sunhl-1th-25-Jul-2016-60 B AP.jpg,432.0,2045.0,792.0,2253.0,2
sunhl-1th-25-Jul-2016-60 B AP.jpg,383.0,2221.0,773.0,2466.0,2
sunhl-1th-25-Jul-2016-60 D AP.jpg,404.0,61.0,647.0,155.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,415.0,143.0,629.0,286.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,377.0,254.0,596.0,431.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,308.0,367.0,553.0,566.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,237.0,459.0,485.0,661.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,142.0,575.0,409.0,768.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,90.0,687.0,348.0,890.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,73.0,846.0,309.0,1000.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,75.0,984.0,315.0,1170.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,107.0,1073.0,395.0,1332.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,182.0,1201.0,506.0,1486.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,296.0,1322.0,629.0,1628.0,1
sunhl-1th-25-Jul-2016-60 D AP.jpg,367.0,1483.0,743.0,1778.0,2
sunhl-1th-25-Jul-2016-60 D AP.jpg,435.0,1672.0,800.0,1936.0,2
sunhl-1th-25-Jul-2016-60 D AP.jpg,487.0,1902.0,831.0,2112.0,2
sunhl-1th-25-Jul-2016-60 D AP.jpg,473.0,2113.0,828.0,2335.0,2
sunhl-1th-25-Jul-2016-60 D AP.jpg,390.0,2293.0,822.0,2559.0,2
sunhl-1th-25-Jul-2016-61 A AP.jpg,314.0,127.0,490.0,212.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,315.0,211.0,479.0,312.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,308.0,302.0,468.0,413.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,284.0,391.0,454.0,515.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,267.0,500.0,433.0,620.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,254.0,602.0,418.0,718.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,239.0,704.0,409.0,824.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,237.0,820.0,412.0,937.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,239.0,928.0,429.0,1064.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,254.0,1039.0,459.0,1193.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,265.0,1158.0,495.0,1316.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,284.0,1261.0,529.0,1428.0,1
sunhl-1th-25-Jul-2016-61 A AP.jpg,298.0,1390.0,555.0,1588.0,2
sunhl-1th-25-Jul-2016-61 A AP.jpg,318.0,1544.0,575.0,1715.0,2
sunhl-1th-25-Jul-2016-61 A AP.jpg,334.0,1668.0,588.0,1834.0,2
sunhl-1th-25-Jul-2016-61 A AP.jpg,330.0,1809.0,596.0,1942.0,2
sunhl-1th-25-Jul-2016-61 A AP.jpg,322.0,1790.0,606.0,1955.0,2
sunhl-1th-25-Jul-2016-62 A AP.jpg,314.0,44.0,513.0,155.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,340.0,121.0,533.0,222.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,347.0,212.0,538.0,315.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,340.0,304.0,542.0,424.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,309.0,391.0,520.0,561.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,244.0,494.0,454.0,671.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,173.0,580.0,388.0,763.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,102.0,670.0,317.0,856.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,59.0,800.0,278.0,950.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,52.0,923.0,272.0,1058.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,56.0,1020.0,288.0,1206.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,83.0,1138.0,357.0,1372.0,1
sunhl-1th-25-Jul-2016-62 A AP.jpg,134.0,1268.0,419.0,1530.0,2
sunhl-1th-25-Jul-2016-62 A AP.jpg,222.0,1411.0,536.0,1655.0,2
sunhl-1th-25-Jul-2016-62 A AP.jpg,296.0,1529.0,606.0,1803.0,2
sunhl-1th-25-Jul-2016-62 A AP.jpg,342.0,1702.0,666.0,1928.0,2
sunhl-1th-25-Jul-2016-62 A AP.jpg,383.0,1897.0,715.0,2067.0,2
sunhl-1th-25-Jul-2016-62 B AP.jpg,254.0,20.0,479.0,175.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,302.0,94.0,506.0,259.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,329.0,190.0,538.0,325.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,362.0,300.0,552.0,424.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,378.0,417.0,559.0,544.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,358.0,530.0,558.0,667.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,298.0,619.0,541.0,801.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,268.0,744.0,510.0,903.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,244.0,870.0,474.0,1017.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,240.0,998.0,472.0,1144.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,244.0,1128.0,491.0,1300.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,258.0,1269.0,516.0,1445.0,1
sunhl-1th-25-Jul-2016-62 B AP.jpg,267.0,1425.0,530.0,1607.0,2
sunhl-1th-25-Jul-2016-62 B AP.jpg,279.0,1591.0,552.0,1760.0,2
sunhl-1th-25-Jul-2016-62 B AP.jpg,286.0,1751.0,552.0,1927.0,2
sunhl-1th-25-Jul-2016-62 B AP.jpg,267.0,1940.0,562.0,2101.0,2
sunhl-1th-25-Jul-2016-62 B AP.jpg,271.0,2120.0,563.0,2285.0,2
sunhl-1th-25-Jul-2016-62 C AP.jpg,238.0,35.0,459.0,169.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,282.0,104.0,471.0,250.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,303.0,192.0,501.0,329.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,321.0,308.0,510.0,435.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,295.0,409.0,510.0,564.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,277.0,532.0,496.0,676.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,241.0,629.0,473.0,797.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,181.0,747.0,436.0,914.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,151.0,870.0,394.0,1017.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,138.0,1006.0,381.0,1137.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,135.0,1117.0,410.0,1358.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,166.0,1268.0,413.0,1477.0,1
sunhl-1th-25-Jul-2016-62 C AP.jpg,188.0,1428.0,454.0,1625.0,2
sunhl-1th-25-Jul-2016-62 C AP.jpg,206.0,1606.0,498.0,1786.0,2
sunhl-1th-25-Jul-2016-62 C AP.jpg,224.0,1773.0,501.0,1951.0,2
sunhl-1th-25-Jul-2016-62 C AP.jpg,222.0,1956.0,518.0,2120.0,2
sunhl-1th-25-Jul-2016-62 C AP.jpg,199.0,2134.0,559.0,2326.0,2
sunhl-1th-25-Jul-2016-63 A AP.jpg,376.0,42.0,597.0,97.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,387.0,93.0,589.0,194.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,396.0,191.0,590.0,308.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,352.0,289.0,593.0,449.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,309.0,396.0,552.0,575.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,263.0,502.0,504.0,679.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,205.0,612.0,445.0,781.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,187.0,738.0,398.0,893.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,178.0,884.0,397.0,1019.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,186.0,988.0,437.0,1170.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,211.0,1111.0,495.0,1320.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,263.0,1248.0,558.0,1463.0,1
sunhl-1th-25-Jul-2016-63 A AP.jpg,304.0,1417.0,616.0,1595.0,2
sunhl-1th-25-Jul-2016-63 A AP.jpg,325.0,1583.0,626.0,1780.0,2
sunhl-1th-25-Jul-2016-63 A AP.jpg,272.0,1701.0,594.0,1955.0,2
sunhl-1th-25-Jul-2016-63 A AP.jpg,190.0,1838.0,531.0,2122.0,2
sunhl-1th-25-Jul-2016-63 A AP.jpg,107.0,2034.0,475.0,2299.0,2
sunhl-1th-25-Jul-2016-63 B AP.jpg,383.0,37.0,601.0,104.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,399.0,103.0,579.0,193.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,399.0,198.0,585.0,315.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,361.0,285.0,583.0,464.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,297.0,408.0,549.0,586.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,237.0,500.0,470.0,691.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,174.0,611.0,411.0,793.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,148.0,745.0,373.0,895.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,157.0,888.0,368.0,1025.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,159.0,988.0,410.0,1198.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,195.0,1107.0,481.0,1332.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,254.0,1239.0,557.0,1479.0,1
sunhl-1th-25-Jul-2016-63 B AP.jpg,314.0,1400.0,648.0,1598.0,2
sunhl-1th-25-Jul-2016-63 B AP.jpg,348.0,1575.0,648.0,1765.0,2
sunhl-1th-25-Jul-2016-63 B AP.jpg,294.0,1702.0,632.0,1955.0,2
sunhl-1th-25-Jul-2016-63 B AP.jpg,211.0,1829.0,573.0,2127.0,2
sunhl-1th-25-Jul-2016-63 B AP.jpg,83.0,2023.0,498.0,2286.0,2
sunhl-1th-25-Jul-2016-63 C AP.jpg,445.0,47.0,664.0,110.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,454.0,113.0,646.0,212.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,456.0,211.0,643.0,322.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,415.0,306.0,624.0,470.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,359.0,400.0,589.0,591.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,287.0,513.0,521.0,704.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,232.0,626.0,451.0,796.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,195.0,754.0,416.0,902.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,203.0,899.0,435.0,1041.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,208.0,990.0,474.0,1187.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,251.0,1108.0,549.0,1342.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,325.0,1232.0,621.0,1483.0,1
sunhl-1th-25-Jul-2016-63 C AP.jpg,366.0,1393.0,712.0,1595.0,2
sunhl-1th-25-Jul-2016-63 C AP.jpg,401.0,1577.0,725.0,1766.0,2
sunhl-1th-25-Jul-2016-63 C AP.jpg,366.0,1685.0,712.0,1932.0,2
sunhl-1th-25-Jul-2016-63 C AP.jpg,282.0,1795.0,672.0,2091.0,2
sunhl-1th-25-Jul-2016-63 C AP.jpg,192.0,1986.0,610.0,2245.0,2
sunhl-1th-25-Jul-2016-64 A AP.jpg,107.0,14.0,229.0,49.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,116.0,52.0,226.0,97.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,114.0,104.0,223.0,153.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,114.0,150.0,224.0,194.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,120.0,193.0,226.0,254.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,122.0,257.0,228.0,323.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,126.0,323.0,228.0,394.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,125.0,389.0,229.0,469.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,116.0,469.0,233.0,539.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,118.0,538.0,234.0,611.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,116.0,608.0,240.0,689.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,119.0,681.0,252.0,766.0,1
sunhl-1th-25-Jul-2016-64 A AP.jpg,123.0,761.0,257.0,861.0,2
sunhl-1th-25-Jul-2016-64 A AP.jpg,112.0,852.0,256.0,956.0,2
sunhl-1th-25-Jul-2016-64 A AP.jpg,97.0,930.0,254.0,1030.0,2
sunhl-1th-25-Jul-2016-64 A AP.jpg,89.0,1010.0,248.0,1090.0,2
sunhl-1th-25-Jul-2016-64 A AP.jpg,89.0,1100.0,242.0,1184.0,2
sunhl-1th-25-Jul-2016-65 A AP.jpg,222.0,20.0,448.0,115.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,245.0,94.0,432.0,206.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,230.0,178.0,406.0,302.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,195.0,248.0,373.0,391.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,150.0,324.0,328.0,474.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,98.0,411.0,276.0,550.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,56.0,500.0,235.0,628.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,50.0,620.0,209.0,716.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,41.0,700.0,232.0,838.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,73.0,779.0,281.0,957.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,130.0,866.0,363.0,1064.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,199.0,953.0,451.0,1163.0,1
sunhl-1th-25-Jul-2016-65 A AP.jpg,269.0,1056.0,535.0,1260.0,2
sunhl-1th-25-Jul-2016-65 A AP.jpg,331.0,1177.0,593.0,1352.0,2
sunhl-1th-25-Jul-2016-65 A AP.jpg,358.0,1345.0,600.0,1481.0,2
